-10.5436675044	-41.0	63.0796239700	99.6154327393
-10.8051902767	-41.0	62.6736693868	99.4628295898
-11.0510545169	-41.0	62.2581302371	99.2985076904
-11.2800876036	-41.0	61.8352055367	99.1222305298
-11.4958673727	-41.0	61.3976877781	98.9294509888
-11.6919967483	-41.0	60.9585493885	98.7245178223
-11.8716541387	-41.0	60.5115216957	98.5030746460
-12.0362124894	-41.0	60.0521091928	98.2612991333
-12.1818514601	-41.0	59.5906120653	98.0030364990
-12.3090676524	-41.0	59.1267960483	97.7281417847
-12.4187608410	-41.0	58.6578899853	97.4358520508
-12.5120213705	-41.0	58.1769982138	97.1252517700
-12.5862646110	-41.0	57.6958605904	96.8141632080
-12.6416894153	-41.0	57.2156022071	96.5193557739
-12.6786805110	-41.0	56.7355681485	96.2636337280
-12.6974399448	-41.0	56.2549879359	96.0655441284
-12.6979897228	-41.0	55.7740420399	95.9425277710
-12.6803290564	-41.0	55.2934201948	95.9041290283
-12.6444662110	-41.0	54.8136298056	95.9205703735
-12.5902270786	-41.0	54.3338121029	95.9843063354
-12.5169685360	-41.0	53.8516288333	96.0551834106
-12.4248831073	-41.0	53.3708785176	96.1264495850
-12.3162040141	-41.0	52.9014328015	96.1874618530
-12.1900515333	-41.0	52.4373263388	96.2354736328
-12.0456760290	-41.0	51.9761102146	96.2687377930
-11.8822483773	-41.0	51.5164552528	96.2869873047
-11.7034797688	-41.0	51.0686146672	96.2907104492
-11.5082247114	-41.0	50.6287092806	96.2812423706
-11.2923731394	-41.0	50.1886052552	96.2594070435
-11.0642390420	-41.0	49.7652093522	96.2272186279
-10.8186413215	-41.0	49.3481581531	96.1851272583
-10.5576284933	-41.0	48.9412125265	96.1343917847
-10.2802729100	-41.0	48.5430576711	96.0756530762
-9.98990139025	-41.0	48.1583247827	96.0103759766
-9.68496178316	-41.0	47.7846780186	95.9387512207
-9.36589094941	-41.0	47.4226993335	95.8615646362
-9.03132678528	-41.0	47.0711066477	95.7788543701
-8.6867761723	-41.0	46.7355561563	95.6924285889
-8.32672284843	-41.0	46.4106472270	95.6013183594
-7.95679403442	-41.0	46.1015441258	95.5072860718
-7.57518533511	-41.0	45.8065429251	95.4101257324
-7.18237511266	-41.0	45.5260567244	95.3102798462
-6.77475977468	-41.0	45.2579038361	95.2069931030
-6.36243137200	-41.0	45.0086640013	95.1030960083
-5.93803343026	-41.0	44.7737023476	94.9968566895
-5.50750964047	-41.0	44.5563407268	94.8898086548
-5.06624446693	-41.0	44.3542639992	94.7808685303
-4.61722157361	-41.0	44.1690547740	94.6707839966
-4.16560303755	-41.0	44.0025939748	94.5608596802
-3.70587899151	-41.0	43.8527179624	94.4493255615
-3.23637643833	-41.0	43.7192888012	94.3357543945
-2.76701749330	-41.0	43.6050972496	94.2219924927
-2.29572528413	-41.0	43.5092175818	94.1070938110
-1.82114072882	-41.0	43.4312511981	93.9901580811
-1.34394443868	-41.0	43.3713099117	93.8702239990
-0.861448523541	-41.0	43.3292499653	93.7455444336
-0.373271970169	-41.0	43.3054866956	93.6145401001
0.116529927581	-41.0	43.3005346264	93.4762420654
0.605899669198	-41.0	43.3144615569	93.3289871216
1.09215609325	-41.0	43.3470479702	93.1704635620
1.57128130452	-41.0	43.3975766195	92.9985122681
2.04732004434	-41.0	43.4661067247	92.8071441650
2.52042268099	-41.0	43.5526119403	92.5897064209
2.99035021604	-41.0	43.6570746747	92.3378448486
3.45956022820	-41.0	43.7802846585	92.0373001099
3.92691052038	-41.0	43.9223605881	91.6703109741
4.38139024173	-41.0	44.0797055594	91.2262039185
4.83170065323	-41.0	44.2550151640	90.6688842773
5.27835016322	-41.0	44.4488520244	90.0140838623
5.71290020694	-41.0	44.6574795030	89.3454055786
6.14065801593	-41.0	44.8832415187	88.9016113281
6.56016118365	-41.0	45.1255213806	89.0155715942
6.96896143150	-41.0	45.3828640130	89.7014160156
7.37056137207	-41.0	45.6576199518	90.6211776733
7.75745457598	-41.0	45.9445587615	91.5002059937
8.13423215745	-41.0	46.2468329652	92.2644271851
8.49779209575	-41.0	46.5619107073	92.9097137451
8.85143053404	-41.0	46.8927403956	93.4671707153
9.19173669399	-41.0	47.2363263098	93.9509429932
9.51770003155	-41.0	47.5914694441	94.3773651123
9.83098114091	-41.0	47.9599869523	94.7607955933
10.1284464565	-41.0	48.338109086	95.1070709229
10.4133955252	-41.0	48.7301173575	95.4267272949
10.6823702618	-41.0	49.1314509837	95.7211685181
10.9377701180	-41.0	49.5459171957	95.9969329834
11.1742979583	-41.0	49.9646818527	96.2516326904
11.3966639395	-41.0	50.3958898075	96.4928054810
11.6030119359	-41.0	50.8366567017	96.7206268311
11.7901914994	-41.0	51.2796838658	96.9332885742
11.9622247067	-41.0	51.7344191407	97.13671875
12.1165428276	-41.0	52.1948206471	97.3292541504
12.2520848694	-41.0	52.6568852319	97.5104064941
12.3698797122	-41.0	53.1231830254	97.6822204590
12.4707702550	-41.0	53.5979406237	97.8468856812
12.5541274901	-41.0	54.0806555904	98.0046005249
12.6183074288	-41.0	54.5618353255	98.1528472900
12.6637518610	-41.0	55.0411523571	98.2922668457
12.6909773706	-41.0	55.5213629982	98.4242324829
6.77808953358	-36.4597714890	66.7399954504	91.1427612305
6.34999992615	-36.9597714890	66.9985226707	92.0936203003
5.91206412979	-36.4597714890	67.2399954504	90.9410095215
6.34999992622	-35.9597714890	66.9985226707	91.6481781006
12.6977441423	-40.3917647316	55.7606389822	98.8188781738
11.6692469072	-40.2907830769	50.9881463890	97.1624069214
11.0820557911	-40.3731746145	49.7969330616	96.4780273438
-12.2734472611	-40.4123270222	59.2638156090	98.1194534302
11.6952355664	-40.3124828025	60.9509054775	99.8237533569
-8.81311869035	-40.2668875627	46.8556608249	96.0776214600
0.683026239946	-40.4829127805	68.6816195794	100.945564270
-12.6922839127	-40.2372289585	56.4426387683	96.2558822632
-12.2014665092	-40.5289370605	52.4766188078	96.4774169922
-11.2295157703	-40.5132614215	50.0680546560	96.5085449219
-3.99961727222	-40.4456047535	68.0537571601	101.213584900
-2.55414503354	-40.1761055098	43.5594878262	94.5204696655
2.26515276001	-40.3591873346	43.5036372102	92.9984741211
-1.85355393260	-40.1644951522	43.4359903765	94.3488845825
-0.41637364952	-40.3128817661	68.6931726918	101.161376953
4.17126204927	-40.1710836562	44.0045603283	91.7718429565
-1.55105629230	-40.3635019818	68.6049285749	101.222015381
-1.32424259842	-40.5080319218	43.3692287828	94.1012420654
